# id:24--48--24 
-0.75,0.43,-1.4150280414568
0.19,-0.57,0.24223824980395
-0.21,0.53,-0.53384033308249
-0.81,-0.02,-0.93912522144762
-0.73,0.64,-2.0402682397578
-0.65,-0.64,-0.096409778781484
-0.34,0.99,-1.2365803623787
-0.42,0.3,-0.21499595344922
-0.56,-0.87,0.71218661898456
0.02,0.92,-0.89055694490094
0.9,0.59,-2.0711739327967
-0.22,0.2,-0.077751530447328
-0.08,-0.35,0.62434159767813
0.29,0.58,-0.48490865604919
0.87,0.62,-2.3083602215424
0.28,0.08,-0.15838025467042
0.01,-0.98,1.2544441323387
0.64,0.09,-1.1656042953975
-0.07,-0.84,0.65769103883408
-0.98,-0.44,-1.8088494447023
-0.41,0.66,-1.0905019899395
-0.03,-0.92,1.0023976793654
-0.54,-0.96,0.66202782987713
-0.94,0.18,-1.880882666373
-0.27,-0.42,0.3449683980557
-0.52,0.35,-1.1327152039615
0.4,-0.18,0.081011617850762
0.47,0.91,-1.7401538878594
-0.62,0.93,-1.7220672751882
0.78,0.1,-1.4231539013702
0.11,0.12,-0.28661842751263
-0.6,0.83,-1.5598962757197
-0.4,0.97,-1.6394983898524
-0.2,-0.7,0.28019590736303
0.91,0.57,-2.446225113944
-0.98,0.21,-2.1695125730135
-0.98,0.07,-2.0115000286963
0.9,0.57,-2.3098848440224
-0.13,-0.76,0.7327568249137
-0.9,-0.06,-1.798065380801
0.5,-0.81,0.33499155655307
-0.96,-0.6,-1.2608068960251
0.81,0.37,-1.6503794562604
0.4,-0.57,0.037782637095673
0.24,0.25,-0.65287238575757
0.1,0.11,-0.011588126836312
-0.04,-0.24,0.26128410015987
-0.85,0.72,-2.0139811540065
-0.63,0.65,-1.366030083826
-0.44,-0.51,-0.033516111744844
0.2,-0.35,0.52002776071603
-0.51,0.77,-1.7469224591871
0.58,-0.74,0.13637767663323
-0.88,0.32,-1.4981796955541
0.59,0.8,-1.2849413085076
-0.35,0.57,-1.1321423600245
0.74,0.31,-1.4510811279756
-0.85,0,-1.5579299133663
-0.43,-0.07,-0.27547689519349
-0.46,-0.16,-0.11707121674138
-0.22,0.65,-0.65716529689888
0.68,0.6,-1.751787183816
0.45,-0.68,0.18781164343337
-0.79,0.79,-2.0277295297702
-0.21,0.92,-0.96419425395366
-0.4,-0.88,0.62869251968893
0.25,-0.85,0.64389096403769
-0.06,0.38,-0.81277487458447
-0.58,-0.26,-0.39089494932905
-0.64,0.83,-1.8109084053856
-0.65,-0.05,-0.72857244912299
-0.18,-0.27,0.27732831164073
-0.68,-0.48,-0.66722496801118
0.87,-0.53,-1.0917336898785
-0.2,-0.99,1.0960492124414
0.75,-0.8,0.17937305558982
-0.49,-0.09,-0.19194086466605
0.86,0.2,-1.5762560309671
0.23,-0.56,0.4021870233015
0.06,-0.04,-0.26832666006948
-0.65,-0.23,-0.20035827479002
-0.91,-0.69,-1.3692068061379
0.34,0.09,-0.17771804937012
0.33,-0.83,0.78955334151587
-0.52,0.45,-0.66392662549299
0.5,-0.1,-0.49503721086145
0.54,-0.9,0.26151942680907
-0.8,-0.39,-0.47356397770101
0.25,-0.41,0.30326325436476
-0.39,0.43,-0.99915146277112
-0.24,0.37,-0.3940548740855
0.83,-0.49,-0.77208617697368
0.42,0.93,-1.1612761200055
-0.05,0.78,-1.1341132170216
-0.78,0.85,-2.3339690195094
0.56,-0.72,0.072586263519005
0.84,-0.53,-1.2265168648415
0.5,0.65,-0.97700484734839
-0.36,-0.63,0.30177575820121
-0.97,0.26,-2.1741586349018
-0.25,-0.38,0.14578155091004
0.84,-0.9,-0.22514964302724
-0.57,-0.92,0.15055730934161
0.85,-0.43,-0.97526715994049
0.81,-0.51,-0.90163775365791
0.7,0.34,-1.4759286506026
0.89,-0.82,-0.78765320456939
-0.72,0.58,-1.5796181449914
-0.06,-0.96,1.0892623795046
-0.11,-0.24,0.32718068248416
-0.14,0.22,-0.25495727863465
-0.55,-0.77,-0.03160846979931
-0.79,-0.14,-1.1113931462775
-0.48,0.76,-1.1432609152838
0.06,0.78,-0.62023458210611
-0.45,-0.4,0.068809041915704
-0.52,-0.52,-0.059111227504717
0.11,0.12,0.14768937146658
0.6,0.27,-1.054765440067
0.67,-0.11,-1.1736048313961
-0.08,-0.89,1.1050516191444
0.13,0.01,-0.0081347264349175
-0.24,0.21,-0.0023596120372646
-0.31,0.73,-1.086840792208
0.98,0.77,-2.6645600860744
-0.06,0.72,-0.85079652206421
-0.52,-0.92,0.15510856727985
-0.04,0.91,-1.1468099101403
1,-0.23,-1.5450822053426
-0.43,0.62,-0.87019230161915
0.29,-0.5,0.59864785360274
0.61,-0.29,-0.36742716791977
-0.4,-0.53,0.13708652106858
0.15,-0.53,0.25996418298889
-0.62,0.89,-1.8143075345214
0.26,-0.54,0.5652436094051
0.68,0.05,-1.1077971133968
1,-0.82,-1.3564733929887
0.05,0.19,-0.038742293902913
0.97,0.08,-2.101893085988
-0.08,0.03,-0.40258511589524
0.11,0.11,0.026864895795093
0.59,0.9,-1.6132349238521
-0.42,0.9,-1.2592939600662
-0.53,-0.46,0.063988032076569
0.82,-0.77,-0.77268469200122
-0.24,-0.44,0.15301935401265
0.41,0.96,-1.3031606446203
0.64,-0.06,-0.72764545024448
0.19,-0.33,0.46548688477795
0.29,0.45,-0.61690972543359
1,-0.67,-1.2267003601858
0.78,0.35,-1.3674260459497
-0.78,-0.02,-1.2979138486338
-0.06,0.56,-0.71469426859834
0.16,0.49,-0.27920542996921
0.53,-0.49,-0.24934032266312
-0.82,0.7,-2.1982121229548
-0.03,0.76,-0.78951330498891
0.86,0.94,-2.2641301286599
0.21,-0.69,0.97955465251108
0.01,0.22,0.023404493891019
0.81,0.71,-2.2401278771344
-0.65,0.4,-1.4339274795174
0.96,-0.22,-1.912189052865
-0.22,0.6,-0.46586367059058
-0.88,-0.18,-1.3518213407576
-0.47,-0.92,0.62540480550466
-0.43,0.11,-0.47770538786213
0.73,0.69,-1.8128182782703
-0.32,0.3,-0.24111421758675
0.77,0.81,-1.8810572652595
0.88,0.53,-2.4507647785075
-0.11,0.62,-0.54071237194169
0.06,0.45,-0.76396038418714
-0.19,-0.91,1.1731938377372
-0.21,0.23,-0.20963607435409
0.34,-0.66,0.47370908307536
-0.2,-0.61,0.66727391299374
0.31,0.59,-0.77027350853388
0.62,-0.09,-0.96739405048907
0.14,0.99,-0.9105195275542
0.48,0.07,-0.40075120193491
-0.79,-0.04,-1.2114820434118
0.8,-0.3,-1.041106254645
-0.85,0.73,-1.7429577661278
0.41,0.67,-1.1385170208368
-0.89,-0.14,-1.1457710668057
-0.52,-0.81,0.76724674103754
0.87,-0.4,-0.95048658390536
0.31,0.66,-0.75943923364502
-0.23,-0.86,0.51373844220626
-0.08,-0.58,0.53876580771149
0.39,0.51,-0.83645373569965
-0.79,0.77,-1.9624620497886
0.96,0.47,-2.6116101779762
0.02,0.52,-0.62553602920568
0.12,0.01,-0.19469225384516
0.25,-0.48,0.37734285684171
